x,t=3.60e+02s,t=7.20e+02s,t=3.60e+03s,t=2.16e+04s
4.609218436873747243e-04,1.798064360853999085e+24,2.009497443999800434e+24,2.189617087471007360e+24,2.207244273736671845e+24
4.689378757515029993e-04,1.790564077264087695e+24,2.005460524492861034e+24,2.188600954129452771e+24,2.206531232690663774e+24
4.649298597194388618e-04,1.794312139203483087e+24,2.007478253157451668e+24,2.189108998625092591e+24,2.206887753208020867e+24
4.729458917835671367e-04,1.786820208418626606e+24,2.003444269971954792e+24,2.188092954361366147e+24,2.206174712184699619e+24
4.689378757515029993e-04,1.790564077264087426e+24,2.005460524492858887e+24,2.188600954129452502e+24,2.206531232690663774e+24
4.769539078156312742e-04,1.783080565987756751e+24,2.001429501544421000e+24,2.187584999697992322e+24,2.205818191690223428e+24
4.729458917835671367e-04,1.786820208418625801e+24,2.003444269971954255e+24,2.188092954361365879e+24,2.206174712184699083e+24
4.809619238476953574e-04,1.779345183229501283e+24,1.999416231143573157e+24,2.187077090516352650e+24,2.205461671207331837e+24
4.769539078156312742e-04,1.783080565987755141e+24,2.001429501544419926e+24,2.187584999697991248e+24,2.205818191690222354e+24
4.849699398797594949e-04,1.775614093338803440e+24,1.997404470686209804e+24,2.186569227193342323e+24,2.205105150736120410e+24
4.809619238476953574e-04,1.779345183229500209e+24,1.999416231143572083e+24,2.187077090516353187e+24,2.205461671207330495e+24
4.889779559118236866e-04,1.771887329447051142e+24,1.995394232072499372e+24,2.186061410105718288e+24,2.204748630276685515e+24
4.849699398797594949e-04,1.775614093338800755e+24,1.997404470686208194e+24,2.186569227193341786e+24,2.205105150736119068e+24
4.929859719438877156e-04,1.768164924621631663e+24,1.993385527185850522e+24,2.185553639630112133e+24,2.204392109829125667e+24
4.889779559118236866e-04,1.771887329447050069e+24,1.995394232072500446e+24,2.186061410105719630e+24,2.204748630276685246e+24
4.969939879759518531e-04,1.764446911865461326e+24,1.991378367892769609e+24,2.185045916143011565e+24,2.204035589393535088e+24
4.929859719438877156e-04,1.768164924621631127e+24,1.993385527185850522e+24,2.185553639630112133e+24,2.204392109829125667e+24
5.010020040080159906e-04,1.760733324116536144e+24,1.989372766042742300e+24,2.184538240020771414e+24,2.203679068970010146e+24
4.969939879759518531e-04,1.764446911865461058e+24,1.991378367892768535e+24,2.185045916143011565e+24,2.204035589393534014e+24
5.050100200400801280e-04,1.757024194247481117e+24,1.987368733468105533e+24,2.184030611639611488e+24,2.203322548558645867e+24
5.010020040080159906e-04,1.760733324116537217e+24,1.989372766042741226e+24,2.184538240020770877e+24,2.203679068970009072e+24
5.090180360721442655e-04,1.753319555065091746e+24,1.985366281983916786e+24,2.183523031375611471e+24,2.202966028159539156e+24
5.050100200400801280e-04,1.757024194247482459e+24,1.987368733468104191e+24,2.184030611639611488e+24,2.203322548558645867e+24
5.130260521042084030e-04,1.749619439309883865e+24,1.983365423387821203e+24,2.183015499604713072e+24,2.202609507772788260e+24
5.090180360721442655e-04,1.753319555065092283e+24,1.985366281983916249e+24,2.183523031375610666e+24,2.202966028159538619e+24
5.170340681362725404e-04,1.745923879655647230e+24,1.981366169459937241e+24,2.182508016702715729e+24,2.202252987398485522e+24
5.130260521042084030e-04,1.749619439309883059e+24,1.983365423387822277e+24,2.183015499604712535e+24,2.202609507772787723e+24
5.210420841683366779e-04,1.742232908708995897e+24,1.979368531962710639e+24,2.182000583045280904e+24,2.201896467036730263e+24
5.170340681362725404e-04,1.745923879655646425e+24,1.981366169459936973e+24,2.182508016702715729e+24,2.202252987398485522e+24
5.250501002004008154e-04,1.738546559008929321e+24,1.977372522640803824e+24,2.181493199007922688e+24,2.201539946687616166e+24
5.210420841683366779e-04,1.742232908708996165e+24,1.979368531962710102e+24,2.182000583045280367e+24,2.201896467036728652e+24
5.290581162324649528e-04,1.734864863026376293e+24,1.975378153220954984e+24,2.180985864966016122e+24,2.201183426351239063e+24
5.250501002004008154e-04,1.738546559008929590e+24,1.977372522640803019e+24,2.181493199007922419e+24,2.201539946687615092e+24
5.330661322645290903e-04,1.731187853163764900e+24,1.973385435411863979e+24,2.180478581294790219e+24,2.200826906027697201e+24
5.290581162324649528e-04,1.734864863026377635e+24,1.975378153220956595e+24,2.180985864966015854e+24,2.201183426351238258e+24
5.370741482965931193e-04,1.727515561754570481e+24,1.971394380904057054e+24,2.179971348369326083e+24,2.200470385717084533e+24
5.330661322645290903e-04,1.731187853163763826e+24,1.973385435411863711e+24,2.180478581294788877e+24,2.200826906027695591e+24
5.410821643286572568e-04,1.723848021062891501e+24,1.969405001369762012e+24,2.179464166564562549e+24,2.200113865419496891e+24
5.370741482965931193e-04,1.727515561754572091e+24,1.971394380904056249e+24,2.179971348369327157e+24,2.200470385717084533e+24
5.450901803607213943e-04,1.720185263282995895e+24,1.967417308462780175e+24,2.178957036255287320e+24,2.199757345135031715e+24
5.410821643286572568e-04,1.723848021062892038e+24,1.969405001369762818e+24,2.179464166564562817e+24,2.200113865419498501e+24
5.490981963927855317e-04,1.716527320538899085e+24,1.965431313818372830e+24,2.178449957816137509e+24,2.199400824863785375e+24
5.450901803607213943e-04,1.720185263282995090e+24,1.967417308462781248e+24,2.178957036255286246e+24,2.199757345135031178e+24
5.531062124248496692e-04,1.712874224883923209e+24,1.963447029053115207e+24,2.177942931621606347e+24,2.199044304605849944e+24
5.490981963927855317e-04,1.716527320538897474e+24,1.965431313818372830e+24,2.178449957816136704e+24,2.199400824863783765e+24
5.571142284569138067e-04,1.709226008300270582e+24,1.961464465764786951e+24,2.177435958046027615e+24,2.198687784361323401e+24
5.531062124248496692e-04,1.712874224883923209e+24,1.963447029053114133e+24,2.177942931621605274e+24,2.199044304605848334e+24
5.611222444889779441e-04,1.705582702698588824e+24,1.959483635532241668e+24,2.176929037463590942e+24,2.198331264130301578e+24
5.571142284569138067e-04,1.709226008300269508e+24,1.961464465764786683e+24,2.177435958046027615e+24,2.198687784361322864e+24
5.651302605210420816e-04,1.701944339917546468e+24,1.957504549915279682e+24,2.176422170248328925e+24,2.197974743912880036e+24
5.611222444889779441e-04,1.705582702698587750e+24,1.959483635532241132e+24,2.176929037463590942e+24,2.198331264130301578e+24
5.691382765531062191e-04,1.698310951723402923e+24,1.955527220454531803e+24,2.175915356774119003e+24,2.197618223709155146e+24
5.651302605210420816e-04,1.701944339917545662e+24,1.957504549915279413e+24,2.176422170248328119e+24,2.197974743912879500e+24
5.731462925851703565e-04,1.694682569809592941e+24,1.953551658671323503e+24,2.175408597414686413e+24,2.197261703519220858e+24
5.691382765531062191e-04,1.698310951723402655e+24,1.955527220454530193e+24,2.175915356774118466e+24,2.197618223709154341e+24
5.771543086172344940e-04,1.691059225796289061e+24,1.951577876067554920e+24,2.174901892543596137e+24,2.196905183343173811e+24
5.731462925851703565e-04,1.694682569809592941e+24,1.953551658671322429e+24,2.175408597414684534e+24,2.197261703519219785e+24
5.811623246492986315e-04,1.687440951229992250e+24,1.949605884125587312e+24,2.174395242534256121e+24,2.196548663181110103e+24
5.771543086172344940e-04,1.691059225796288256e+24,1.951577876067554920e+24,2.174901892543594526e+24,2.196905183343173811e+24
5.851703406813626605e-04,1.683827777583112872e+24,1.947635694308101592e+24,2.173888647759919961e+24,2.196192143033123419e+24
5.811623246492986315e-04,1.687440951229991445e+24,1.949605884125586506e+24,2.174395242534254779e+24,2.196548663181109298e+24
5.891783567134267980e-04,1.680219736253546830e+24,1.945667318057989881e+24,2.173382108593678312e+24,2.195835622899311469e+24
5.851703406813626605e-04,1.683827777583113140e+24,1.947635694308102666e+24,2.173888647759919156e+24,2.196192143033123687e+24
5.931863727454909354e-04,1.676616858564266471e+24,1.943700766798225582e+24,2.172875625408458622e+24,2.195479102779769011e+24
5.891783567134267980e-04,1.680219736253546025e+24,1.945667318057990149e+24,2.173382108593677239e+24,2.195835622899310932e+24
5.971943887775550729e-04,1.673019175762899946e+24,1.941736051931737485e+24,2.172369198577033719e+24,2.195122582674589729e+24
5.931863727454909354e-04,1.676616858564264861e+24,1.943700766798225582e+24,2.172875625408458085e+24,2.195479102779767938e+24
6.012024048096192104e-04,1.669426719021328018e+24,1.939773184841301323e+24,2.171862828472005168e+24,2.194766062583871334e+24
5.971943887775550729e-04,1.673019175762899409e+24,1.941736051931737485e+24,2.172369198577031840e+24,2.195122582674589193e+24
6.052104208416833478e-04,1.665839519435270142e+24,1.937812176889395078e+24,2.171356515465816428e+24,2.194409542507707777e+24
6.012024048096192104e-04,1.669426719021327750e+24,1.939773184841300786e+24,2.171862828472003826e+24,2.194766062583871066e+24
6.092184368737474853e-04,1.662257608023876703e+24,1.935853039418102084e+24,2.170850259930742648e+24,2.194053022446195965e+24
6.052104208416833478e-04,1.665839519435270411e+24,1.937812176889395615e+24,2.171356515465815355e+24,2.194409542507707509e+24
6.132264529058116228e-04,1.658681015729318852e+24,1.933895783748969016e+24,2.170344062238897109e+24,2.193696502399428507e+24
6.092184368737474853e-04,1.662257608023876166e+24,1.935853039418102084e+24,2.170850259930743185e+24,2.194053022446195696e+24
6.172344689378757602e-04,1.655109773416393634e+24,1.931940421182898255e+24,2.169837922762221295e+24,2.193339982367503382e+24
6.132264529058116228e-04,1.658681015729318315e+24,1.933895783748969016e+24,2.170344062238897109e+24,2.193696502399429580e+24
6.212424849699398977e-04,1.651543911872115434e+24,1.929986963000014471e+24,2.169331841872491333e+24,2.192983462350515079e+24
6.172344689378757602e-04,1.655109773416392829e+24,1.931940421182899060e+24,2.169837922762220758e+24,2.193339982367502845e+24
6.252505010020040352e-04,1.647983461805314122e+24,1.928035420459559935e+24,2.168825819941311284e+24,2.192626942348557552e+24
6.212424849699398977e-04,1.651543911872114628e+24,1.929986963000015276e+24,2.169331841872490259e+24,2.192983462350514811e+24
6.292585170340681726e-04,1.644428453846241266e+24,1.926085804799755200e+24,2.168319857340116629e+24,2.192270422361727704e+24
6.252505010020040352e-04,1.647983461805313585e+24,1.928035420459559129e+24,2.168825819941310478e+24,2.192626942348557820e+24
6.332665330661322017e-04,1.640878918546172573e+24,1.924138127237694683e+24,2.167813954440173202e+24,2.191913902390119489e+24
6.292585170340681726e-04,1.644428453846240729e+24,1.926085804799753858e+24,2.168319857340115824e+24,2.192270422361725557e+24
6.372745490981963391e-04,1.637334886377008998e+24,1.922192398969217539e+24,2.167308111612572886e+24,2.191557382433827396e+24
6.332665330661322017e-04,1.640878918546172037e+24,1.924138127237693877e+24,2.167813954440173202e+24,2.191913902390119221e+24
6.412825651302604766e-04,1.633796387730890194e+24,1.920248631168791172e+24,2.166802329228232010e+24,2.191200862492948062e+24
6.372745490981963391e-04,1.637334886377008461e+24,1.922192398969216466e+24,2.167308111612572080e+24,2.191557382433827396e+24
6.452905811623246141e-04,1.630263452919796423e+24,1.918306834989393113e+24,2.166296607657893762e+24,2.190844342567576512e+24
6.412825651302604766e-04,1.633796387730889925e+24,1.920248631168791172e+24,2.166802329228232010e+24,2.191200862492948062e+24
6.492985971943887515e-04,1.626736112175171137e+24,1.916367021562389693e+24,2.165790947272128457e+24,2.190487822657806431e+24
6.452905811623246141e-04,1.630263452919796423e+24,1.918306834989392576e+24,2.166296607657893493e+24,2.190844342567575707e+24
6.533066132264528890e-04,1.623214395647518057e+24,1.914429201997415781e+24,2.165285348441324410e+24,2.190131302763733382e+24
6.492985971943887515e-04,1.626736112175170332e+24,1.916367021562388619e+24,2.165790947272126846e+24,2.190487822657804820e+24
6.573146292585170265e-04,1.619698333406030996e+24,1.912493387382260970e+24,2.164779811535695724e+24,2.189774782885451585e+24
6.533066132264528890e-04,1.623214395647517520e+24,1.914429201997414439e+24,2.165285348441323068e+24,2.190131302763732576e+24
6.613226452905811639e-04,1.616187955438200606e+24,1.910559588782748511e+24,2.164274336925277185e+24,2.189418263023057409e+24
6.573146292585170265e-04,1.619698333406030190e+24,1.912493387382260702e+24,2.164779811535695188e+24,2.189774782885450779e+24
6.653306613226453014e-04,1.612683291649439909e+24,1.908627817242618543e+24,2.163768924979922653e+24,2.189061743176645075e+24
6.613226452905811639e-04,1.616187955438200606e+24,1.910559588782747974e+24,2.164274336925276648e+24,2.189418263023056067e+24
6.693386773547094389e-04,1.609184371862703922e+24,1.906698083783407567e+24,2.163263576069307212e+24,2.188705223346307998e+24
6.653306613226453014e-04,1.612683291649439909e+24,1.908627817242619080e+24,2.163768924979923459e+24,2.189061743176644269e+24
6.733466933867735763e-04,1.605691225818103919e+24,1.904770399404336238e+24,2.162758290562921529e+24,2.188348703532142547e+24
6.693386773547094389e-04,1.609184371862702312e+24,1.906698083783407567e+24,2.163263576069306675e+24,2.188705223346308266e+24
6.773547094188376054e-04,1.602203883172545039e+24,1.902844775082185619e+24,2.162253068830072126e+24,2.187992183734243479e+24
6.733466933867735763e-04,1.605691225818101772e+24,1.904770399404334896e+24,2.162758290562919650e+24,2.188348703532141473e+24
6.813627254509017428e-04,1.598722373499346991e+24,1.900921221771189536e+24,2.161747911239887818e+24,2.187635663952705283e+24
6.773547094188376054e-04,1.602203883172545039e+24,1.902844775082186424e+24,2.162253068830072126e+24,2.187992183734243479e+24
6.853707414829658803e-04,1.595246726287869581e+24,1.898999750402910563e+24,2.161242818161303613e+24,2.187279144187620839e+24
6.813627254509017428e-04,1.598722373499346991e+24,1.900921221771190073e+24,2.161747911239886745e+24,2.187635663952705015e+24
6.893787575150300178e-04,1.591776970943150867e+24,1.897080371886124591e+24,2.160737789963072786e+24,2.186922624439087857e+24
6.853707414829658803e-04,1.595246726287870118e+24,1.898999750402910294e+24,2.161242818161302808e+24,2.187279144187620839e+24
6.933867735470941552e-04,1.588313136785529466e+24,1.895163097106711042e+24,2.160232827013763393e+24,2.186566104707199484e+24
6.893787575150300178e-04,1.591776970943149793e+24,1.897080371886124322e+24,2.160737789963071713e+24,2.186922624439087857e+24
6.973947895791582927e-04,1.584855253050291565e+24,1.893247936927529924e+24,2.159727929681748871e+24,2.186209584992048866e+24
6.933867735470941552e-04,1.588313136785529198e+24,1.895163097106710773e+24,2.160232827013762319e+24,2.186566104707199215e+24
7.014028056112224302e-04,1.581403348887295375e+24,1.891334902188313114e+24,2.159223098335222005e+24,2.185853065293732642e+24
6.973947895791582927e-04,1.584855253050291565e+24,1.893247936927530729e+24,2.159727929681748066e+24,2.186209584992047524e+24
7.054108216432865676e-04,1.577957453360621095e+24,1.889424003705546515e+24,2.158718333342175591e+24,2.185496545612343420e+24
7.014028056112224302e-04,1.581403348887295912e+24,1.891334902188312845e+24,2.159223098335220663e+24,2.185853065293731836e+24
7.094188376753507051e-04,1.574517595448201546e+24,1.887515252272350605e+24,2.158213635070417477e+24,2.185140025947976764e+24
7.054108216432865676e-04,1.577957453360620827e+24,1.889424003705546247e+24,2.158718333342174786e+24,2.185496545612343420e+24
7.134268537074148426e-04,1.571083804041470783e+24,1.885608658658380304e+24,2.157709003887561427e+24,2.184783506300727701e+24
7.094188376753507051e-04,1.574517595448200472e+24,1.887515252272350336e+24,2.158213635070417477e+24,2.185140025947975959e+24
7.174348697394789800e-04,1.567656107945004934e+24,1.883704233609693181e+24,2.157204440161025790e+24,2.184426986670688303e+24
7.134268537074148426e-04,1.571083804041470515e+24,1.885608658658379767e+24,2.157709003887561427e+24,2.184783506300726359e+24
7.214428857715431175e-04,1.564234535876176185e+24,1.881801987848654150e+24,2.156699944258037785e+24,2.184070467057954671e+24
7.174348697394789800e-04,1.567656107945005471e+24,1.883704233609692912e+24,2.157204440161026327e+24,2.184426986670688035e+24
